customer_id,age,monthly_income,occupation,city,state,txn_count,avg_transaction,grocery_spend,fuel_spend,shopping_spend,electricity_bill,internet_bill,delay_days,recharge_frequency,monthly_data_usage,call_minutes,total_spend,savings,utilization,payment_score,engagement_score,default,alt_credit_score
555,27,34022,Teacher,Hollandton,Telangana,233,2892,7878,1099,3892,510,746,9,9,3,886,12869,21153,0.3782552466051379,91,236,0,849
556,18,70428,Shop Owner,South Christopherfort,Gujarat,232,2530,7284,1545,1570,466,759,19,6,26,1881,10399,60029,0.147654342023059,81,258,0,849
557,38,26052,Teacher,Brianaton,Telangana,115,4248,3439,1903,7694,1556,1352,9,6,38,824,13036,13016,0.5003838476892369,91,153,0,849
558,49,10163,Student,Amandatown,Karnataka,239,728,1488,2475,10299,987,629,18,8,19,1816,14262,-4099,1.4033257896290463,82,258,1,308
559,28,145870,Shop Owner,Carlosbury,Delhi,273,1475,7154,2440,10734,1507,394,16,3,33,1746,20328,125542,0.1393569616782066,84,306,0,849
560,43,20749,Driver,South Janet,Gujarat,220,1328,3094,4689,2936,2996,652,1,6,10,490,10719,10030,0.516603209793243,99,230,0,837
561,35,31223,Engineer,Taylorstad,Maharashtra,239,2255,9719,3539,13747,1240,1283,8,4,38,1473,27005,4218,0.8649072798898249,92,277,0,849
562,46,36035,Shop Owner,Mooreport,Gujarat,223,2291,6878,2765,9865,1979,1342,6,5,92,1840,19508,16527,0.54136256417372,94,315,0,849
563,38,127360,Student,Alexandraview,Maharashtra,178,3400,5411,403,13680,2993,925,18,1,6,730,19494,107866,0.1530621859296482,82,184,0,849
564,26,100536,Student,Kevinmouth,Gujarat,185,3432,4663,87,14836,438,1015,28,3,43,608,19586,80950,0.1948157873796451,72,228,0,849
565,46,52080,Teacher,Johnsonmouth,Gujarat,154,4323,7023,4681,7106,1061,554,20,3,14,243,18810,33270,0.3611751152073733,80,168,0,849
566,57,137734,Teacher,Samuelton,Karnataka,127,2114,5815,2374,817,1855,975,27,4,26,1188,9006,128728,0.0653869051940697,73,153,0,849
567,39,61399,Student,East Lauraport,Maharashtra,271,2092,5098,2022,618,1392,336,28,2,17,1876,7738,53661,0.1260281112070229,72,288,0,849
568,40,66492,Engineer,Lake Jessica,Telangana,181,759,4057,4140,13101,2087,439,25,6,43,1606,21298,45194,0.320309210130542,75,224,0,849
569,49,73936,Shop Owner,Williamschester,Telangana,198,467,3103,3854,1601,1501,436,29,3,85,1926,8558,65378,0.1157487556805886,71,283,0,849
570,25,70920,Engineer,Jacobsonstad,Maharashtra,197,3478,8677,2261,8521,1963,641,14,5,60,1757,19459,51461,0.2743795826283136,86,257,0,849
571,41,99570,Student,West Markfurt,Telangana,93,3684,1008,2379,11856,1271,961,5,7,5,280,15243,84327,0.1530882796022898,95,98,0,849
572,37,98340,Teacher,New Justinberg,Delhi,195,4802,9984,3905,11767,2590,714,18,9,18,1222,25656,72684,0.2608907870652837,82,213,0,849
573,28,135426,Driver,North Ryanborough,Karnataka,157,374,4057,3587,651,642,981,26,8,98,635,8295,127131,0.0612511629967657,74,255,0,849
574,22,114797,Freelancer,West Ian,Gujarat,278,2421,7660,4964,9883,445,622,25,3,41,810,22507,92290,0.1960591304650818,75,319,0,849
575,55,88815,Driver,Lake Susan,Maharashtra,195,359,3627,4568,12059,1575,610,24,8,24,1065,20254,68561,0.2280470641220514,76,219,0,849
576,48,71063,Student,Webbside,Maharashtra,160,4812,6404,1767,5860,774,869,11,8,97,1623,14031,57032,0.1974445210587788,89,257,0,849
577,19,107661,Driver,South Johnstad,Maharashtra,277,3882,8757,4915,14159,874,646,19,9,59,1314,27831,79830,0.2585058656337949,81,336,0,849
578,58,133257,Freelancer,West Justinview,Gujarat,190,4140,3081,1390,9822,1810,681,23,2,75,400,14293,118964,0.1072589057235267,77,265,0,849
579,27,44964,Driver,Marqueztown,Delhi,246,3565,2943,727,14392,371,820,13,2,23,1709,18062,26902,0.4016991370874477,87,269,0,849
580,44,27153,Freelancer,Port Lisa,Telangana,103,3736,1536,1832,14636,1417,638,20,6,43,515,18004,9149,0.663057489043568,80,146,0,849
581,49,122990,Driver,East Ebonyborough,Gujarat,200,542,7935,1548,9835,1659,963,11,8,47,1754,19318,103672,0.1570696804618261,89,247,0,849
582,28,55838,Student,Evanston,Gujarat,76,4007,3907,639,672,2191,339,6,7,20,1534,5218,50620,0.0934489057631004,94,96,0,849
583,26,80119,Engineer,South Julie,Delhi,54,4404,4459,516,9214,2330,873,29,1,68,329,14189,65930,0.1770990651406033,71,122,0,849
584,42,102949,Driver,Lake Ann,Delhi,136,1979,4445,2209,8246,1265,880,13,4,36,606,14900,88049,0.1447318575216855,87,172,0,849
585,38,86971,Engineer,Billyport,Maharashtra,219,2640,8254,4934,4576,2200,469,17,2,28,1227,17764,69207,0.2042519920433247,83,247,0,849
586,38,87794,Teacher,Danielleville,Maharashtra,85,1143,4380,2494,7059,1000,810,3,7,79,981,13933,73861,0.1587010501856618,97,164,0,849
587,29,53950,Teacher,Port Christopherland,Telangana,39,2538,3285,2758,2074,883,1283,10,6,35,1432,8117,45833,0.1504541241890639,90,74,0,849
588,30,135588,Freelancer,Port Colinton,Delhi,164,2423,8560,3990,5710,2876,640,24,6,35,1301,18260,117328,0.1346726848983686,76,199,0,849
589,49,68005,Engineer,South Josemouth,Maharashtra,257,1143,1689,2689,4595,2565,918,15,5,38,782,8973,59032,0.1319461804279097,85,295,0,849
590,39,33387,Shop Owner,Brownside,Telangana,233,1925,8268,3406,10479,2811,546,25,4,59,1116,22153,11234,0.6635217300146764,75,292,0,849
591,35,74028,Shop Owner,Burnsside,Delhi,91,3798,8740,3861,14437,2720,716,15,7,4,566,27038,46990,0.3652401793915815,85,95,0,849
592,44,54638,Engineer,Michaelton,Delhi,258,2230,3333,1397,14616,2906,407,7,4,45,385,19346,35292,0.3540759178593652,93,303,0,849
593,30,118821,Engineer,Johnsonchester,Telangana,262,4624,9523,2697,14402,1138,717,11,9,78,828,26622,92199,0.2240513040624132,89,340,0,849
594,50,18706,Freelancer,Macdonaldberg,Karnataka,189,2785,8773,86,6868,1120,982,19,2,86,1983,15727,2979,0.8407462846145621,81,275,1,308
595,40,39725,Driver,Lake Danielport,Maharashtra,35,871,8025,162,8277,555,1404,11,8,24,1516,16464,23261,0.4144493392070484,89,59,0,849
596,54,98199,Teacher,West Sandra,Gujarat,175,2447,2432,2728,4035,1137,1214,10,7,26,988,9195,89004,0.0936363914092811,90,201,0,849
597,33,65147,Shop Owner,Johnsonchester,Karnataka,111,2840,3207,3933,3885,852,480,28,4,39,1774,11025,54122,0.169232658449353,72,150,0,849
598,18,48787,Engineer,North Jacquelineborough,Gujarat,147,1632,1064,3258,11289,1777,870,24,6,59,145,15611,33176,0.3199827822985631,76,206,0,849
599,51,78056,Teacher,Amandatown,Telangana,245,3686,6530,223,6797,2084,1347,24,6,98,1385,13550,64506,0.1735933176181203,76,343,0,849
600,56,86865,Student,Jessicaton,Telangana,67,400,7814,1928,8243,1723,1247,15,8,94,1868,17985,68880,0.2070454152996028,85,161,0,849
601,26,127235,Driver,West Phyllisfurt,Gujarat,201,4782,1517,2226,7706,2481,720,20,7,27,522,11449,115786,0.0899831021338468,80,228,0,849
602,43,36832,Freelancer,West Andrewview,Maharashtra,279,4174,2919,1893,14253,2829,647,5,8,46,1024,19065,17767,0.5176205473501303,95,325,0,849
603,51,50372,Student,Melaniemouth,Delhi,222,3090,8218,1125,3617,1236,647,16,9,86,1219,12960,37412,0.2572857936949099,84,308,0,849
604,28,110082,Freelancer,North Vanessamouth,Karnataka,85,4092,4933,2170,14516,697,882,21,7,51,158,21619,88463,0.1963899638451336,79,136,0,849
605,54,92617,Driver,Jesseton,Telangana,118,3412,3983,2944,13068,1900,607,29,7,89,1339,19995,72622,0.2158890916354449,71,207,0,849
606,21,117539,Teacher,Kellystad,Karnataka,62,645,2486,2750,1574,2813,398,17,2,77,871,6810,110729,0.0579382162516271,83,139,0,849
607,43,83445,Shop Owner,North Stanleymouth,Telangana,229,4271,3507,969,9272,457,909,9,6,41,1054,13748,69697,0.1647552279944873,91,270,0,849
608,27,102197,Freelancer,West Theresafurt,Delhi,284,4051,1711,229,4784,950,1219,2,9,63,982,6724,95473,0.0657944949460355,98,347,0,849
609,37,37766,Driver,Bakertown,Telangana,29,3235,1001,2132,548,2770,1395,18,5,73,889,3681,34085,0.0974686225705661,82,102,0,849
610,31,79122,Shop Owner,Watkinsland,Gujarat,196,436,1469,3460,9697,2877,1368,23,7,40,615,14626,64496,0.1848537701271454,77,236,0,849
611,21,46727,Freelancer,West Jamiemouth,Gujarat,237,3102,7897,2302,2783,2718,951,16,3,55,1184,12982,33745,0.2778265242793246,84,292,0,849
612,47,119458,Student,Port Elizabethburgh,Karnataka,45,1657,4866,122,7299,1033,391,21,8,33,913,12287,107171,0.102856233990189,79,78,0,849
613,39,52092,Driver,Meganside,Gujarat,276,3777,8950,947,14882,2519,1400,24,7,19,1363,24779,27313,0.4756776472394993,76,295,0,849
614,55,23428,Driver,Amyfurt,Karnataka,32,937,8899,3382,11486,1687,478,13,2,47,351,23767,-339,1.0144698651186614,87,79,0,844
615,53,15469,Student,Loganview,Maharashtra,168,487,4249,3161,14509,579,1342,18,8,57,1412,21919,-6450,1.4169629581744134,82,225,1,308
616,35,109134,Driver,Brandyville,Maharashtra,193,4601,3323,4724,11962,670,1435,26,3,54,1580,20009,89125,0.1833434126853226,74,247,0,849
617,45,37386,Engineer,Parkerview,Maharashtra,40,249,2482,1471,13035,2003,1318,28,1,28,836,16988,20398,0.4543946932006633,72,68,0,849
618,50,44051,Driver,Teresaborough,Karnataka,295,2361,7725,3373,10770,603,737,9,4,19,530,21868,22183,0.4964245987605276,91,314,0,849
619,32,94045,Driver,Toddside,Karnataka,268,654,8675,3848,12034,2722,680,25,3,7,1742,24557,69488,0.2611196767504918,75,275,0,849
620,56,13471,Shop Owner,Valerieport,Maharashtra,113,1467,5097,3875,8032,2361,1042,28,7,43,118,17004,-3533,1.2622670922722887,72,156,1,310
621,27,56850,Shop Owner,Petermouth,Karnataka,56,888,4315,847,5209,799,864,17,1,58,953,10371,46479,0.1824274406332453,83,114,0,849
622,47,147469,Freelancer,Danielville,Telangana,185,4304,4968,2272,5692,2306,791,5,2,42,100,12932,134537,0.0876930066658077,95,227,0,849
623,23,63072,Engineer,New Ericaville,Telangana,268,2608,5198,4311,10688,1519,1054,11,4,84,1729,20197,42875,0.3202213343480466,89,352,0,849
624,36,93369,Engineer,West Rickytown,Gujarat,109,1614,2340,3291,11579,1114,846,22,5,3,1327,17210,76159,0.1843224196467778,78,112,0,849
625,22,72812,Shop Owner,East Darrell,Delhi,234,1294,7197,3718,9757,1030,1127,25,2,45,1223,20672,52140,0.283909245728726,75,279,0,849
626,38,118899,Freelancer,Mitchellbury,Gujarat,183,332,1581,3885,3381,1631,1331,10,8,23,1132,8847,110052,0.0744076905608962,90,206,0,849
627,21,15105,Engineer,East Wendyton,Maharashtra,44,3020,9844,3497,1447,2478,907,25,1,68,804,14788,317,0.9790135716650116,75,112,1,310
628,41,78920,Driver,Port Luke,Maharashtra,172,1767,566,636,9005,1777,934,25,6,57,1562,10207,68713,0.1293335022807906,75,229,0,849
629,48,77155,Student,Port Allenport,Delhi,72,1651,9517,3670,9717,783,979,18,7,60,378,22904,54251,0.2968569762167066,82,132,0,849
630,38,142503,Driver,Benjaminberg,Gujarat,223,4807,1304,2451,5131,2214,304,12,8,85,1818,8886,133617,0.0623565819666954,88,308,0,849
631,47,113302,Engineer,Herreraland,Delhi,231,4082,7406,4723,13536,2555,556,12,7,80,1136,25665,87637,0.2265185080581102,88,311,0,849
632,31,17896,Shop Owner,Suzanneton,Delhi,124,4191,7466,1354,5835,2273,310,20,8,55,1866,14655,3241,0.8188980777827447,80,179,1,310
633,26,106044,Driver,Colleenfurt,Karnataka,43,2608,6077,3618,2059,2355,1235,23,1,63,1502,11754,94290,0.110840783071178,77,106,0,849
634,37,50785,Teacher,North Kathleenhaven,Karnataka,47,1557,2563,3642,2500,2887,1304,2,9,79,1240,8705,42080,0.1714088805749729,98,126,0,849
635,38,57299,Teacher,North William,Maharashtra,262,1344,4565,2752,8514,1551,939,26,1,65,1654,15831,41468,0.2762875442852406,74,327,0,849
636,44,134302,Teacher,Molinaview,Karnataka,237,4260,2103,1322,6456,506,856,8,8,9,285,9881,124421,0.0735729922115828,92,246,0,849
637,37,75428,Teacher,Whitneyland,Gujarat,94,1555,9818,296,11741,2695,1092,9,6,28,734,21855,53573,0.2897465132311608,91,122,0,849
638,31,38228,Engineer,West William,Gujarat,197,4404,4287,2096,12301,2024,1367,13,8,15,1719,18684,19544,0.4887517003243696,87,212,0,849
639,54,107239,Student,Edwardsfurt,Karnataka,180,225,7669,2502,12691,1241,1465,7,6,68,1276,22862,84377,0.2131873665364279,93,248,0,849
640,42,72292,Driver,Lake Ryan,Maharashtra,151,4421,9367,1823,5647,2523,748,15,5,64,1103,16837,55455,0.2329026724948818,85,215,0,849
641,58,16304,Teacher,Antoniochester,Telangana,20,3309,6699,546,5731,381,434,14,2,99,1972,12976,3328,0.7958783120706575,86,119,0,838
642,21,101006,Teacher,Murphytown,Maharashtra,55,2090,5034,1752,10307,1706,1464,8,5,30,1798,17093,83913,0.1692275706393679,92,85,0,849
643,24,29446,Student,Lake Pamela,Maharashtra,102,1650,4902,3605,4299,2787,1379,14,6,85,621,12806,16640,0.4348977789852611,86,187,0,849
644,41,107852,Shop Owner,Jennifermouth,Gujarat,126,1182,5991,2115,11031,718,387,0,6,15,963,19137,88715,0.1774375996736268,100,141,0,849
645,45,28474,Student,North Clinton,Maharashtra,199,4326,8133,1487,8348,514,851,16,4,29,1185,17968,10506,0.6310318185010887,84,228,0,849
646,34,60669,Freelancer,Frederickburgh,Gujarat,41,2163,1544,2431,8479,2017,802,13,6,60,1094,12454,48215,0.2052778189849841,87,101,0,849
647,18,23140,Shop Owner,Lake Emily,Gujarat,122,1632,1808,4917,9293,2592,608,6,1,18,490,16018,7122,0.6922212618841832,94,140,0,845
648,39,121672,Teacher,Amandashire,Gujarat,104,4930,8003,4766,5862,454,1498,15,7,37,1389,18631,103041,0.1531247945295548,85,141,0,849
649,51,106111,Engineer,Lake Jimmy,Telangana,92,150,7157,4271,737,414,610,0,6,12,1276,12165,93946,0.1146440991037687,100,104,0,849
650,56,103269,Driver,Davidsontown,Delhi,78,4075,6573,2542,10695,2647,1341,15,4,84,762,19810,83459,0.1918291065082454,85,162,0,849
651,27,77263,Engineer,Lake Melissa,Maharashtra,21,804,7896,3665,8323,311,531,26,1,58,820,19884,57379,0.2573547493625668,74,79,0,849
652,49,73878,Shop Owner,East Anthonyberg,Delhi,159,590,6010,269,8426,2313,1029,21,5,23,1978,14705,59173,0.1990443704485774,79,182,0,849
653,43,73870,Driver,Starkville,Delhi,31,3510,9197,1129,10771,1676,1317,20,6,83,1566,21097,52773,0.2855963178556924,80,114,0,849
654,39,15774,Shop Owner,Markfurt,Delhi,93,3292,9053,3720,10148,2650,840,21,7,19,1903,22921,-7147,1.4530873589450994,79,112,1,310
655,45,10781,Engineer,Hardingtown,Telangana,119,1731,9744,2509,5516,376,1319,8,7,91,524,17769,-6988,1.6481773490399778,92,210,0,838
656,58,16823,Teacher,Brianachester,Delhi,162,4777,1181,3932,10821,323,1338,3,7,76,1576,15934,889,0.9471556797241872,97,238,0,834
657,43,39118,Teacher,Lauraberg,Maharashtra,261,4066,7839,3302,1219,2872,646,11,2,33,909,12360,26758,0.3159670739812873,89,294,0,849
658,20,101179,Student,Lake Richardborough,Gujarat,94,1343,4657,4969,9011,2192,1011,4,2,20,1497,18637,82542,0.1841983020191937,96,114,0,849
659,52,31253,Driver,Brandonland,Maharashtra,121,1502,7213,4207,11724,788,677,11,3,95,1259,23144,8109,0.7405369084567881,89,216,0,849
660,36,147924,Engineer,South James,Karnataka,215,936,4436,1115,1575,2719,1299,16,6,86,478,7126,140798,0.0481733863335226,84,301,0,849
661,29,71001,Driver,New Ruthview,Delhi,27,4957,7765,1924,14392,1056,776,29,9,9,1061,24081,46920,0.3391642371234208,71,36,0,849
662,58,85939,Shop Owner,Port Cassandraburgh,Telangana,64,2331,9747,4674,1041,454,556,19,9,63,128,15462,70477,0.179918314153062,81,127,0,849
663,25,16710,Student,South Nathan,Gujarat,133,2301,9744,4569,3244,973,367,23,6,16,593,17557,-847,1.050688210652304,77,149,1,310
664,59,148043,Driver,North Barbara,Delhi,272,3919,6541,4481,12849,972,690,0,2,90,1215,23871,124172,0.1612436927109015,100,362,0,849
665,19,47711,Engineer,Christianburgh,Telangana,22,4575,5175,1560,12454,558,606,14,6,98,185,19189,28522,0.4021923665402108,86,120,0,849
666,20,141354,Teacher,Joelberg,Karnataka,160,2772,970,1416,14453,1418,1249,15,4,21,1385,16839,124515,0.1191264484910225,85,181,0,849
667,57,147701,Student,Grayview,Delhi,265,858,8863,4126,12834,545,1032,26,8,92,95,25823,121878,0.1748329395197053,74,357,0,849
668,18,99087,Shop Owner,Baxterstad,Delhi,149,2449,5573,1645,14392,486,1224,16,6,84,592,21610,77477,0.2180911724040489,84,233,0,849
669,54,77843,Freelancer,Grantport,Karnataka,77,1179,1853,767,4395,1895,707,28,1,44,120,7015,70828,0.0901172873604563,72,121,0,849
670,49,135576,Driver,Davisborough,Karnataka,190,3504,7829,3142,2290,1660,640,18,8,73,947,13261,122315,0.0978122971617395,82,263,0,849
671,33,64400,Shop Owner,Lake Shelby,Telangana,74,3956,4992,1538,2573,950,1251,6,1,52,1118,9103,55297,0.1413509316770186,94,126,0,849
672,38,125357,Shop Owner,Blackburnton,Gujarat,145,860,7341,2857,11455,1493,1362,4,5,42,861,21653,103704,0.1727306811745654,96,187,0,849
673,21,43691,Freelancer,Maddenview,Gujarat,30,1944,7629,2705,9288,1883,680,24,1,38,916,19622,24069,0.4491085120505367,76,68,0,849
674,48,36170,Engineer,Port Sophiatown,Telangana,119,665,1447,4651,13065,1600,1149,2,7,94,311,19163,17007,0.5298037047276749,98,213,0,849
675,42,65426,Student,West Teresa,Delhi,200,2063,4197,490,4850,1215,624,12,4,51,406,9537,55889,0.1457677375966741,88,251,0,849
676,42,102051,Teacher,Port Christinaton,Gujarat,49,1337,5420,2926,10044,2526,1143,29,3,58,1274,18390,83661,0.1802040156392392,71,107,0,849
677,22,42994,Shop Owner,Smithview,Delhi,134,4426,9990,4868,7486,418,848,5,6,13,492,22344,20650,0.5197004233148812,95,147,0,849
678,46,105665,Freelancer,Joshualand,Karnataka,226,4017,4923,2258,7370,1778,325,9,6,92,335,14551,91114,0.1377087966687171,91,318,0,849
679,28,53732,Teacher,Jeremyland,Karnataka,59,2123,6670,701,10611,2331,1331,8,4,2,619,17982,35750,0.3346609096999925,92,61,0,849
680,29,22763,Freelancer,South Alejandra,Gujarat,189,2510,8367,4264,8468,2310,832,20,4,72,1563,21099,1664,0.926898914905768,80,261,1,317
681,38,130987,Teacher,North Meghanmouth,Maharashtra,248,416,9219,4886,12410,1811,1348,6,2,9,1967,26515,104472,0.202424668096834,94,257,0,849
682,38,69042,Driver,Lake Brianstad,Gujarat,45,3985,5119,2153,7375,954,1244,10,1,77,611,14647,54395,0.2121462298311172,90,122,0,849
683,58,43866,Student,Richardhaven,Maharashtra,196,4278,3522,3483,11412,724,592,24,2,43,1966,18417,25449,0.4198468061824648,76,239,0,849
684,22,42602,Engineer,Port Michelleshire,Maharashtra,126,1820,9489,3215,12480,2901,730,27,6,47,319,25184,17418,0.5911459555889395,73,173,0,849
685,37,139295,Teacher,Port Jessica,Gujarat,58,3026,4237,1711,1252,616,697,3,7,29,992,7200,132095,0.0516888617681898,97,87,0,849
686,52,10155,Freelancer,Cruzview,Maharashtra,153,2655,1177,105,11979,1888,895,1,3,91,1978,13261,-3106,1.305859182668636,99,244,0,838
687,37,38795,Student,Bruceview,Karnataka,165,1996,6044,1095,13775,2423,1164,23,5,37,1692,20914,17881,0.5390900889289857,77,202,0,849
688,21,97960,Freelancer,Meganton,Telangana,292,1832,5041,3257,6713,1215,1008,5,4,57,777,15011,82949,0.1532360146998775,95,349,0,849
689,52,119869,Driver,South Tina,Delhi,169,4919,2061,4006,10367,1555,1330,3,4,64,1603,16434,103435,0.1370996671366241,97,233,0,849
690,29,63798,Student,West Brian,Karnataka,118,4031,9993,943,5050,2897,1275,19,9,35,1269,15986,47812,0.2505721182482209,81,153,0,849
691,30,60290,Student,West Allisonview,Karnataka,123,995,1100,2700,13512,1544,1466,28,7,90,313,17312,42978,0.2871454635926356,72,213,0,849
692,44,77990,Engineer,Pattersonborough,Karnataka,252,1467,2024,3766,750,2328,662,29,8,80,773,6540,71450,0.0838569047313758,71,332,0,849
693,51,143669,Freelancer,South Timothyburgh,Delhi,28,128,3623,897,7564,2618,1337,9,7,17,561,12084,131585,0.0841100028537819,91,45,0,849
694,25,25037,Engineer,Port Kevin,Karnataka,288,275,1709,4898,13529,533,874,3,6,86,1959,20136,4901,0.8042497104285657,97,374,0,849
695,47,22109,Engineer,West Michael,Delhi,150,2729,8110,2885,11498,326,392,8,2,56,1247,22493,-384,1.0173684924691302,92,206,0,842
696,42,71709,Teacher,West Amberhaven,Maharashtra,211,2594,6022,2370,3781,608,351,8,5,16,1782,12173,59536,0.1697555397509378,92,227,0,849
697,36,25282,Engineer,Elizabethbury,Gujarat,122,378,6079,4228,13622,480,1443,19,2,92,1322,23929,1353,0.9464836642670674,81,214,0,849
698,36,15075,Shop Owner,Joseborough,Maharashtra,158,170,7249,964,4724,946,496,4,9,54,1740,12937,2138,0.8581757877280265,96,212,0,838
699,36,62142,Driver,Christinetown,Telangana,110,3725,6194,2076,7365,2602,1031,15,9,36,1120,15635,46507,0.2516011715104116,85,146,0,849
700,53,53472,Freelancer,Chungmouth,Maharashtra,31,382,5749,1316,1696,1876,1289,3,1,50,270,8761,44711,0.1638427588270496,97,81,0,849
701,50,87175,Driver,Snyderfort,Maharashtra,227,3220,855,4234,10218,1578,813,13,1,72,1514,15307,71868,0.1755893318038428,87,299,0,849
702,31,138202,Shop Owner,Bennettstad,Karnataka,193,78,1513,2702,9519,541,448,5,6,82,839,13734,124468,0.099376275307159,95,275,0,849
703,58,102493,Freelancer,East Bruceport,Maharashtra,61,2074,8990,1865,12708,2967,752,8,9,76,708,23563,78930,0.2298986272233225,92,137,0,849
704,21,18259,Driver,Kennethstad,Gujarat,211,2161,1254,769,4235,2559,967,25,9,50,1900,6258,12001,0.3427350895448819,75,261,1,310
705,58,116108,Freelancer,New William,Maharashtra,234,4979,2406,1564,9910,893,430,8,5,34,1240,13880,102228,0.1195438729458779,92,268,0,849
706,33,45292,Freelancer,Dayport,Maharashtra,275,1510,8169,3985,1916,2959,555,16,9,7,813,14070,31222,0.3106508875739645,84,282,0,849
707,47,76314,Freelancer,Lake Ricky,Gujarat,106,4906,1928,4378,8029,2410,706,1,5,52,1773,14335,61979,0.1878423356133867,99,158,0,849
708,38,105998,Shop Owner,New Melindaville,Telangana,217,3112,3571,555,9047,2160,314,14,4,79,283,13173,92825,0.1242759297345233,86,296,0,849
709,37,54900,Engineer,Murphybury,Delhi,47,3550,1540,2686,13166,558,1022,27,8,26,1454,17392,37508,0.3167941712204007,73,73,0,849
710,50,82692,Shop Owner,Annetteberg,Maharashtra,187,2603,2279,4994,575,1582,913,3,1,78,819,7848,74844,0.0949063996517196,97,265,0,849
711,26,56403,Engineer,Brianmouth,Maharashtra,250,3369,2849,2773,2762,1994,1368,26,9,71,1761,8384,48019,0.1486445756431395,74,321,0,849
712,51,59879,Student,North Brian,Telangana,177,2166,892,1108,4862,1112,630,4,8,9,647,6862,53017,0.114597772173884,96,186,0,849
713,40,42174,Driver,Port Renee,Delhi,88,660,5557,2775,4498,1516,1388,2,7,71,289,12830,29344,0.3042158675961492,98,159,0,849
714,32,36649,Driver,New Davidville,Telangana,180,3727,6296,30,8190,1818,1353,9,9,27,1033,14516,22133,0.3960817484788125,91,207,0,849
715,39,99906,Freelancer,Zamorabury,Delhi,149,4121,9308,4634,3286,2675,619,21,1,84,248,17228,82678,0.1724420955698356,79,233,0,849
716,46,88002,Driver,Thompsonstad,Delhi,21,920,4696,3604,10104,698,404,23,8,7,141,18404,69598,0.2091316106452126,77,28,0,849
717,45,40795,Shop Owner,New Jonathan,Karnataka,199,990,840,2908,13831,629,959,8,3,63,1157,17579,23216,0.4309106508150508,92,262,0,849
718,39,141265,Teacher,West Brandonfurt,Karnataka,274,4183,1159,2033,10252,2946,1120,20,7,40,696,13444,127821,0.0951686546561427,80,314,0,849
719,58,52070,Freelancer,Joshuamouth,Maharashtra,140,3025,9741,453,10396,2988,613,18,6,25,1050,20590,31480,0.39542922988285,82,165,0,849
720,35,147788,Driver,Douglasland,Gujarat,244,868,5368,12,12671,761,785,11,7,86,802,18051,129737,0.1221411751969036,89,330,0,849
721,44,50583,Engineer,New Sergiohaven,Delhi,67,970,5420,2418,10006,2757,326,28,1,86,1683,17844,32739,0.3527667398137714,72,153,0,849
722,59,121032,Shop Owner,Lopezshire,Telangana,113,2067,8457,1228,5292,570,985,20,8,45,1731,14977,106055,0.1237441337828012,80,158,0,849
723,52,83869,Engineer,Kelleytown,Telangana,194,2484,3368,2515,1938,684,359,10,8,60,1063,7821,76048,0.0932525724642001,90,254,0,849
724,37,106055,Student,North Erin,Telangana,88,3593,2281,2263,10661,519,1070,18,2,66,1420,15205,90850,0.1433690066474942,82,154,0,849
725,55,53056,Freelancer,South Johnport,Maharashtra,231,557,6659,331,7360,2911,845,28,7,56,829,14350,38706,0.2704689384800965,72,287,0,849
726,25,106038,Shop Owner,West Julie,Telangana,58,991,1227,4975,11554,1412,1127,25,7,28,927,17756,88282,0.167449404930308,75,86,0,849
727,59,146554,Freelancer,West Justinport,Maharashtra,191,698,5595,2737,14400,2578,1267,18,9,4,523,22732,123822,0.1551100618202164,82,195,0,849
728,26,146535,Shop Owner,West Nicoleborough,Maharashtra,207,1059,2050,803,12772,545,410,9,4,50,1460,15625,130910,0.1066298154024635,91,257,0,849
729,58,140576,Shop Owner,Lake Patricia,Karnataka,233,4314,3901,4241,14586,2764,977,12,1,17,1784,22728,117848,0.1616776690188937,88,250,0,849
730,56,59334,Student,Calderonview,Telangana,23,3211,4655,527,11990,1102,918,2,5,19,1944,17172,42162,0.2894124785114774,98,42,0,849
731,28,91554,Engineer,Courtneyland,Telangana,48,3784,9124,1176,8456,1717,774,14,2,99,994,18756,72798,0.2048627039779802,86,147,0,849
732,18,71035,Engineer,Erikastad,Delhi,298,2154,2733,2445,5200,2742,410,25,8,47,908,10378,60657,0.1460969944393609,75,345,0,849
733,25,88279,Shop Owner,Cummingschester,Telangana,295,2563,8330,1773,7444,1062,1424,3,9,50,1930,17547,70732,0.1987675438099661,97,345,0,849
734,29,144393,Shop Owner,Humphreymouth,Maharashtra,250,1146,9620,1951,10665,1336,756,24,8,78,1343,22236,122157,0.1539963848663023,76,328,0,849
735,44,133053,Freelancer,North Chase,Telangana,36,1604,9686,612,11285,397,1443,4,9,4,1824,21583,111470,0.1622135539972792,96,40,0,849
736,40,144832,Driver,Lisaside,Gujarat,103,891,4939,858,6019,2139,1324,27,2,78,811,11816,133016,0.0815841802916482,73,181,0,849
737,35,48211,Freelancer,Weberville,Maharashtra,237,494,4817,3454,12644,2597,951,20,1,61,1349,20915,27296,0.433822156769202,80,298,0,849
738,53,44542,Driver,North Zacharytown,Delhi,99,1080,9987,2063,1947,2391,1367,13,8,34,494,13997,30545,0.3142427371918638,87,133,0,849
739,50,26715,Teacher,Dianetown,Karnataka,31,2900,8606,2275,7651,2509,552,3,8,65,1712,18532,8183,0.6936926820138499,97,96,0,849
